Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
124225,0,0.063692962,54,0,0.026571955,3800,10,0,0,0,1
124226,0,0.965135763,43,0,0.586620614,5500,6,0,1,0,1
124227,0,0.9999999,28,0,0.214820983,1200,2,0,0,0,0
124228,0,0.281687458,34,0,0.139465134,4000,6,0,0,0,2
124229,0,0.03055932,31,0,0.050216643,9000,4,0,0,0,0
124230,0,0.00998717,45,0,0.410085055,3291,7,0,1,0,2
124231,0,0.069591528,57,2,0.06769259,10916,10,0,1,0,0
124232,1,0.648918911,43,3,0.631462118,17118,23,1,8,1,1
124233,0,0.006829046,39,0,0.140274314,3207,5,0,0,0,0
124234,0,0.145071244,61,0,5049,NA,8,0,1,0,0
124235,0,0.050420674,55,0,1719,NA,5,0,0,0,0
124236,0,0.182204687,40,0,0.21938326,6809,5,0,1,0,3
124237,0,0.076596627,53,0,0.628741301,14800,14,0,4,0,2
124238,0,0.11099445,68,0,0.010524637,6270,6,0,0,0,0
124239,0,0.077275631,65,0,0.015657423,5300,4,0,0,0,0
124240,0,0.226220035,39,0,1023,NA,9,0,0,0,0
124241,0,0.199445179,42,0,0.424183987,14000,14,0,2,0,3
124242,0,0.315715607,49,0,0.322932636,11088,13,0,1,0,2
124243,0,0.5313641,53,1,4510,NA,7,0,1,0,NA
124244,1,0.25109956,44,1,0.207404868,5833,5,1,1,0,0
124245,0,0,61,0,0.36067675,3900,5,0,2,0,0
124246,0,0.017269587,21,0,2,0,2,0,0,0,0
124247,0,0.9999999,32,0,0,NA,0,0,0,0,0
124248,0,0.116606668,64,0,0.016691024,13000,10,0,0,0,0
124249,0,0.029519453,42,1,0.305538723,8250,13,0,1,0,1
124250,0,0.902163688,51,0,1.169009256,5833,19,0,2,0,2
124251,0,0.140323978,52,0,0.008041869,7833,2,0,0,0,3
124252,0,0.992895457,41,1,0.271577508,5850,9,0,0,0,1
124253,0,0.743597341,45,0,0.607065489,6000,7,0,1,0,2
124254,0,0.989247312,59,0,0.033057851,1451,2,0,0,0,0
124255,0,0.901449919,32,0,0.312325365,3220,3,0,0,0,3
124256,0,0.122441279,29,0,0.413489736,3750,4,0,1,0,0
124257,1,1.199335548,41,0,217,NA,6,0,0,0,0
124258,0,0.019044067,67,1,1078,NA,18,0,1,1,0
124259,0,0.015968064,27,0,0,NA,1,0,0,0,NA
124260,0,0.238964659,36,0,0.049728188,11220,7,0,0,0,0
124261,0,0,55,0,0.094447624,3493,6,0,2,0,0
124262,0,0.028820399,53,0,0.286346501,6100,10,0,2,0,3
124263,0,0.252678147,59,1,0.027717783,8333,10,0,0,0,0
124264,0,0.701056133,72,0,1806,NA,16,0,0,0,0
124265,0,0.297870063,49,0,0.711168639,8111,16,0,4,0,2
124266,0,0.0395916,60,0,0.080581242,9083,13,0,0,0,0
124267,0,0.100691543,50,0,0.346652268,8333,11,0,3,0,1
124268,0,0.008855745,37,0,0.345002823,7083,5,0,1,0,0
124269,0,0.161088468,78,0,0.151522593,8143,8,0,1,0,1
124270,0,0.147255452,67,0,0.330697715,23017,23,0,4,0,0
124271,0,0.907079056,69,0,204,NA,3,0,0,0,0
124272,0,0.294671215,50,1,0.325483226,4500,12,0,0,0,2
124273,0,0.256790462,69,0,3266,NA,13,0,2,0,0
124274,0,0.053904956,72,0,0.075577764,1600,13,0,0,0,0
124275,0,0.370030129,45,0,0.091245741,6750,6,0,0,0,1
124276,0,0.000266658,51,0,664,NA,7,0,1,0,0
124277,0,0.059858599,56,0,0.331560472,9400,11,0,3,0,0
124278,0,0.9999999,53,1,0.068295391,1800,3,1,0,0,1
124279,0,0.012259321,61,0,368,NA,9,0,0,0,0
124280,0,0.0073696,51,0,0.243473945,10074,10,0,2,0,0
124281,0,0.042319828,34,0,0.403704793,3400,12,0,1,0,0
124282,0,0,58,0,0.030736321,8881,4,0,0,0,2
124283,0,0.045395856,61,0,0.26905449,5890,12,0,2,0,0
124284,0,0.754057428,29,0,0.005541872,3247,1,1,0,0,0
124285,0,0.9999999,36,0,1274,NA,1,0,1,0,0
124286,0,0.9999999,34,0,0.020038371,4690,0,0,0,0,1
124287,0,0.291505346,49,0,0.671567653,5032,8,0,2,0,0
124288,0,0.088627222,64,0,0.32309322,5663,4,0,1,0,1
124289,0,0.099963335,51,0,0.111823134,12483,3,0,1,0,0
124290,0,0.9999999,31,0,0.216735887,6500,3,0,2,0,0
124291,0,0.026711412,53,1,0.004571864,10498,7,0,0,0,0
124292,0,0.638722555,22,0,4.5,1,2,0,0,0,0
124293,0,0.590257607,74,0,0.259855636,1800,3,0,0,0,0
124294,0,0.009996876,27,0,2,NA,2,0,0,0,NA
124295,0,0.059738441,57,0,1820,NA,9,0,1,0,0
124296,0,0.001150653,68,0,1020,NA,7,0,0,0,0
124297,0,0.9999999,37,0,0.424912408,8276,2,0,1,0,1
124298,0,0,54,0,0.046904792,7866,7,0,0,0,0
124299,0,0,34,0,1.263554217,3983,10,0,3,0,2
124300,0,0.844264231,41,7,0.93440122,3932,10,0,1,0,2
124301,0,0.531356899,30,0,426,NA,7,0,0,0,0
124302,0,0.02603896,44,0,0.46809671,5500,14,0,2,0,2
124303,0,0.166904033,63,0,0.227678966,11300,7,0,1,0,1
124304,1,1.03654485,31,0,0.176986146,3536,4,1,0,0,0
124305,0,0.200239988,49,0,0.341980813,7400,11,0,2,0,2
124306,0,0.084201079,69,0,0.36576736,2260,19,0,1,0,0
124307,0,0.012785096,89,0,0.004052959,3700,16,0,0,0,0
124308,0,0.834606616,31,0,0.320417587,4980,7,0,0,0,0
124309,0,0.351239924,50,1,0.547218196,8968,12,0,1,0,1
124310,0,0.412941144,49,1,0.356006666,6600,10,0,2,0,1
124311,0,0.185820092,63,0,0.100644968,13333,7,0,1,0,1
124312,0,0.080458568,37,0,0.237813516,12000,10,0,1,0,2
124313,0,1.0209979,40,0,0.6648786,7083,9,0,1,0,1
124314,0,0.0699965,61,2,0.012808497,3200,5,0,0,0,0
124315,1,0.860840581,43,4,0.37139368,6550,10,1,0,4,0
124316,0,0.795668819,28,2,0.358129962,3400,10,0,0,0,0
124317,0,0.10848192,61,0,0.751006711,1489,4,0,2,0,0
124318,0,0,27,0,0,2900,2,0,0,0,1
124319,0,0.241446294,60,0,0.481556546,7400,26,0,3,0,0
124320,0,0.126956584,30,0,0.221988427,1900,11,0,0,0,0
124321,0,0.969907969,59,0,0.473717774,21953,15,0,2,0,1
124322,0,0.9999999,68,0,0,1700,0,0,0,0,0
124323,0,0,74,0,0,2100,2,0,0,0,0
124324,0,0.095379375,45,0,0.699099099,2774,9,0,1,0,0
124325,0,0.02446634,77,0,0.005788864,9500,12,0,0,0,0
124326,0,0.098806085,63,0,0.218915568,8870,8,0,1,0,1
124327,0,0.211949607,27,0,0.353208508,5500,11,0,1,0,1
124328,0,0.791706492,42,1,0.196006041,5958,7,0,0,0,0
124329,0,0.973700942,28,0,0.427078601,2200,7,0,0,0,0
124330,0,0.002302891,61,0,2174,NA,6,0,1,0,0
124331,0,0.03215596,80,0,960,NA,5,0,1,0,0
124332,0,0.012517791,71,0,1588,NA,9,0,1,0,0
124333,0,0.141453683,59,0,0.307152875,12833,14,0,2,0,0
124334,0,0.175294538,26,0,233,NA,4,0,0,0,0
124335,0,0.26248122,66,0,0.174150155,5500,9,0,0,0,0
124336,0,0.081054655,51,0,0.519479508,12833,27,0,3,0,0
124337,0,0.986216806,52,4,3177,NA,7,1,2,0,0
124338,0,0.019713159,39,0,0.380036235,11590,6,0,3,0,2
124339,0,0.031530086,59,0,0.003736996,9900,3,0,0,0,0
124340,0,0.019599347,69,0,0.001703407,9979,3,0,0,0,0
124341,0,0,39,0,0.174942052,8196,19,0,1,0,2
124342,1,0.9999999,61,1,0.177387362,3528,2,1,0,0,0
124343,0,0.005422868,74,0,0.182726909,2500,3,0,1,0,0
124344,0,1.080204399,43,1,0.122774133,3200,6,0,0,0,0
124345,0,0.47726713,41,0,5362,NA,12,0,4,0,2
124346,0,0.038456456,39,0,0.145713572,4000,6,0,0,0,2
124347,0,0,37,0,0,NA,2,0,0,0,0
124348,0,0.207912699,59,0,0.036396942,12555,7,0,0,0,1
124349,0,0.06287958,74,0,0.217789111,6666,10,0,1,0,1
124350,0,0.022544869,83,0,0.064355752,7240,3,0,0,0,0
124351,0,0.143571413,35,0,0.927229108,2500,9,0,1,0,2
124352,1,0.257605418,55,1,0.438058748,7829,9,0,2,0,0
124353,0,0.510661541,52,0,0.397742965,21000,8,0,1,0,2
124354,0,0.182204139,71,0,0.389128559,3476,14,0,1,0,0
124355,0,0.157095284,82,1,0.138070792,3700,12,0,0,0,0
124356,0,0.060135339,59,0,6091,NA,11,0,2,0,0
124357,0,0.921442617,37,0,0.70358849,9000,9,0,2,0,2
124358,0,0.232980333,59,0,0.512070227,4100,9,0,2,0,0
124359,0,0.9999999,32,0,0.030844935,8331,1,0,0,0,0
124360,0,0.031688965,68,1,0.317835271,8000,15,0,1,0,0
124361,0,0.38149859,48,0,0.432533438,5083,5,0,1,0,0
124362,0,0.88422705,43,0,5878,NA,7,0,1,0,0
124363,0,0.042998567,62,0,0.160055996,15000,6,0,2,0,0
124364,0,0.44728509,42,0,0.551964659,4300,12,0,1,0,2
124365,0,0,51,0,0.473921013,6000,7,0,2,0,1
124366,0,0.001198119,51,0,0.422121896,885,7,0,0,0,0
124367,0,0.239754002,34,0,0.567881329,3100,6,0,1,0,2
124368,1,0.04530778,27,0,0.854304636,150,4,1,0,0,0
124369,0,0.347281322,55,0,0.578253968,6299,13,0,1,0,1
124370,0,0.076207712,44,0,3488,NA,14,0,1,0,0
124371,0,0.00292064,66,0,0.002097535,5720,13,0,0,0,0
124372,0,0.571868985,49,0,0.799900695,4027,10,0,2,0,0
124373,0,0.21475141,56,0,0.295568144,3000,12,0,1,0,1
124374,0,0.033137481,52,0,60,NA,8,0,0,0,0
124375,0,0.080573871,61,0,0.415760071,3400,4,0,1,0,0
124376,0,0.040673765,51,0,0.554481839,3000,6,0,2,0,0
124377,0,0.155844156,77,0,0.00159936,2500,4,0,0,0,0
124378,0,0.791357616,43,0,3701,NA,7,0,1,0,0
124379,0,0.511709193,56,0,0.283605777,6300,6,0,1,0,0
124380,0,0.9999999,41,0,0.255565863,2155,3,0,1,0,1
124381,0,0.201966339,38,0,1314.5,1,5,0,1,0,2
124382,0,0.008549573,41,0,0.614685569,2750,7,0,2,0,0
124383,0,0.390247836,83,0,0.13018598,3494,5,0,0,0,0
124384,0,0.034886951,46,0,0.897126197,2400,5,0,1,0,2
124385,0,0.099242818,43,0,2308,NA,4,0,1,0,1
124386,1,0.870163875,37,1,0.499652329,30200,15,0,6,0,1
124387,0,0,39,0,2383,NA,8,0,1,0,2
124388,0,0.052581086,67,0,2313,NA,4,0,2,0,0
124389,0,0.002142796,67,0,0.173550356,4914,5,0,1,0,0
124390,1,0.220498724,60,2,0.384769205,6000,9,0,2,0,0
124391,1,0.479804705,49,5,2.663853211,5449,9,0,4,0,1
124392,0,0.232060074,53,0,0.154980155,10581,6,0,1,0,2
124393,0,0.114633914,50,0,0.403206966,9416,39,0,1,0,3
124394,0,0.008644158,89,0,0.002090719,11000,5,0,0,0,0
124395,0,0.075602241,62,0,0.894185176,4006,13,0,2,0,0
124396,0,0.021805748,73,0,0.03988604,2456,6,0,0,0,0
124397,0,0.013962989,73,0,0.005829596,2229,8,0,0,0,0
124398,0,0.035346911,67,0,0.249846814,13055,13,0,4,0,1
124399,0,0.055392014,69,0,0.018686074,5083,3,0,0,0,0
124400,0,0.001374988,57,0,740,NA,18,0,1,0,0
124401,0,0.168114385,60,0,0.041989503,4000,4,0,0,0,0
124402,1,0.325534893,46,0,0.149050723,3528,9,0,0,0,1
124403,0,0.003138752,80,0,1482,NA,12,0,1,0,NA
124404,0,0.261925164,33,0,0.548387097,2603,9,0,1,1,1
124405,0,0.20729309,50,0,0.466139343,9228,12,0,3,0,2
124406,1,0.71058788,32,0,0.233023095,2900,4,0,0,0,3
124407,0,0.052695214,84,0,0.005997601,2500,4,0,0,0,0
124408,0,0.9999999,48,0,1540,NA,2,0,1,0,0
124409,0,0.015630095,45,0,0.008073818,2600,8,0,0,0,1
124410,0,0.143323868,43,0,0.274390244,5083,20,0,1,0,1
124411,0,0.9999999,30,0,0.245644102,3500,6,0,0,0,0
124412,0,0.133573751,53,0,0.20829167,13000,19,0,1,0,3
124413,0,0.227420761,29,0,0.113660282,4750,11,0,0,0,0
124414,0,0.040423989,69,0,0.394471114,6040,9,0,2,0,1
124415,0,0.211770052,24,1,0.067880284,3240,7,0,0,0,0
124416,0,0.766233766,61,0,0.392978981,9086,5,0,1,0,0
124417,0,0.195780422,28,0,0.026149684,2217,1,1,0,0,0
124418,0,0.493483551,62,0,2034,NA,5,0,2,0,0
124419,0,0.825766969,58,0,0.294262421,6500,9,0,1,0,0
124420,0,0.837953447,35,0,507,0,3,0,0,0,2
124421,0,0.383007724,71,0,25,NA,2,0,0,0,NA
124422,0,0.031698943,57,0,0.137038207,9500,6,0,1,0,0
124423,0,0.496474055,43,0,0.20787113,10366,6,0,1,0,4
124424,0,0.03499825,56,0,1785,NA,13,0,0,0,0
124425,0,0.073918734,66,0,5805,NA,11,0,4,0,0
124426,0,0.9865479,25,1,0.997503121,800,6,0,0,0,1
124427,0,0.007523277,63,0,0.361732147,9213,15,0,1,0,2
124428,0,0.013159669,61,0,0.284912281,5699,9,0,1,0,0
124429,0,0.101252917,38,0,0.187799636,6048,8,0,0,0,3
124430,0,0.024620058,59,0,0.361405089,8881,26,0,2,0,1
124431,0,0.89297961,53,0,2640,NA,15,0,1,0,2
124432,0,0.9999999,50,0,0.005226085,4400,0,0,0,0,0
124433,0,0.004417612,68,0,0.254006586,4554,13,0,1,0,1
124434,0,0.201779822,37,0,0.52063418,4288,8,0,2,0,0
124435,0,0.213345123,54,0,0.536800785,8151,13,0,2,0,1
124436,0,0.79682709,30,0,2254,NA,6,0,1,0,0
124437,0,0.1402129,65,0,274,NA,7,0,0,0,0
124438,0,0.013874133,74,0,6,NA,3,0,0,0,0
124439,0,0.005477649,86,0,0.001428435,10500,8,0,0,0,0
124440,0,0.9999999,63,0,0.274212369,856,1,0,0,0,0
124441,1,0.9999999,31,0,0.079128169,4220,2,0,0,0,1
124442,0,1512,69,0,1612,NA,5,0,2,0,NA
124443,1,0.60928617,51,1,0.957680773,3000,10,0,1,0,0
124444,0,0.386301042,51,0,0.578937046,5098,17,0,1,0,2
124445,0,0.297041282,28,0,0.182327069,2500,5,0,0,0,0
124446,0,0.039147548,61,0,592,NA,4,0,1,0,0
124447,0,0.313334372,41,0,0.156143218,20192,8,0,2,0,1
124448,0,0.219652023,60,0,0.651455889,2300,4,0,1,0,0
124449,0,0.41127061,58,0,0.150311349,22000,11,0,1,0,0
124450,0,0.797380233,42,3,0.414340919,9315,7,0,3,0,0
124451,0,0.9999999,29,0,0.52567015,2200,4,0,1,0,1
124452,0,0.03284142,77,0,1.017982018,1000,12,0,1,0,1
124453,0,0.098568635,56,0,1488,NA,13,0,0,0,2
124454,0,0.429758637,62,0,0.521007467,8972,22,0,3,0,2
124455,0,0.245520234,57,0,1.236372646,2017,14,0,2,0,0
124456,0,0,45,0,0.313207547,3444,9,0,2,0,2
124457,0,0.003508428,61,0,0.001428367,7000,10,0,0,0,0
124458,0,0.346231012,41,0,0.513897221,5000,7,0,2,0,2
124459,0,0.062006448,54,0,0.002836157,13750,2,0,0,0,0
124460,0,0.179454661,50,0,110,NA,4,0,0,0,0
124461,0,0.517020503,63,0,2202,NA,7,0,2,0,0
124462,0,0.062497259,61,0,51,NA,4,0,0,0,0
124463,0,0.000382342,79,1,0,2000,2,2,0,1,0
124464,0,0.136945207,83,0,0.670030553,10800,14,0,5,0,1
124465,0,0.067137633,76,0,0.010623672,8000,9,0,0,0,1
124466,0,0,25,0,0.639464068,820,4,0,0,0,0
124467,0,0.164296362,50,0,0.473750261,4780,15,0,1,0,1
124468,0,0.9999999,27,0,358,NA,1,1,0,0,0
124469,0,0.126543673,75,0,0.269605671,4513,9,0,2,0,1
124470,0,0,83,0,1,NA,3,0,0,0,0
124471,0,0.726068483,44,0,1470,NA,5,0,0,0,0
124472,0,0.125047683,51,0,0.19968002,16250,8,0,2,0,4
124473,0,0,43,0,0.14732856,16900,5,0,2,0,2
124474,1,0.836802664,35,1,0.03931537,5900,7,0,0,1,2
124475,0,0.9999999,63,0,0.034835463,30600,4,1,0,0,1
124476,0,0.003125722,60,0,1582,NA,14,0,1,0,1
124477,0,0.065444678,58,0,0.159836803,16666,7,0,2,0,0
124478,0,0.9999999,25,0,241,NA,1,0,0,0,3
124479,0,0.019799505,48,1,0.399697689,4630,3,0,1,0,2
124480,0,0.033904116,69,0,0.53541709,4926,9,0,1,0,3
124481,0,0.014228029,56,0,19,NA,8,0,0,0,0
124482,0,0.096404709,47,0,0.01749514,3600,3,0,0,0,0
124483,0,0.025070533,89,0,0.004415475,4755,9,0,0,0,0
124484,0,0.73766788,57,0,0.403745437,6300,10,0,1,0,0
124485,0,0.885114885,22,0,0.027956989,929,1,0,0,0,0
124486,0,0.401690859,43,0,0.518913514,6000,9,0,1,0,2
124487,0,0.619735915,50,1,0.107420387,13125,7,0,0,0,2
124488,0,0.007929864,65,0,0.00111106,21600,9,0,0,0,2
124489,0,0.025693165,37,0,0.230708592,11416,14,0,3,0,1
124490,0,0.046846335,71,0,3014,NA,10,0,1,0,0
124491,0,0.112849704,40,2,4.301499605,3800,20,0,1,0,2
124492,0,0.920620626,48,0,0.468593489,9583,13,0,2,0,5
124493,0,0.019419618,58,0,2843,NA,12,0,2,0,NA
124494,0,0.9999999,43,0,0,3500,0,0,0,0,0
124495,0,0.138811254,33,1,527,NA,7,0,0,0,0
124496,0,0.9999999,62,0,0.244159622,11000,11,0,2,0,2
124497,0,0.047498737,36,0,0.213079314,7400,4,0,2,0,1
124498,0,0.745854567,66,0,0.891821636,5000,19,0,3,0,0
124499,0,0.248109493,26,0,0.140857587,4500,4,0,0,0,0
124500,0,0.171344112,38,0,0.24995001,5000,5,0,1,0,0
124501,0,0.000122949,42,0,0.638690803,5468,14,0,2,0,0
124502,0,0.856391373,44,0,0.248068978,5566,5,0,1,0,1
124503,1,0.996007984,51,0,14,NA,1,0,0,0,0
124504,0,0.146347967,38,0,0.027707505,8300,12,0,0,0,1
124505,0,0.425681055,56,0,0.19246646,3875,7,0,0,0,1
124506,0,0.511179785,43,1,0.065064916,6700,6,0,0,0,1
124507,0,0.386083053,57,0,737,NA,3,0,1,0,NA
124508,0,0.069388287,38,0,0.194492058,8750,4,0,2,0,0
124509,0,0.356690904,60,1,0.419490634,4750,13,0,1,0,1
124510,0,0.094965992,79,0,0.298528782,7000,7,0,2,0,1
124511,0,0.220229648,32,0,3.807247735,3200,4,0,1,0,2
124512,0,0.788007571,65,0,0.382504288,4663,9,0,1,0,1
124513,0,0.051193022,63,0,0.015746063,4000,11,0,0,0,0
124514,0,0.20953488,56,0,0.257074293,10000,12,0,2,0,1
124515,0,0.167599814,50,1,3324,NA,10,0,1,0,2
124516,0,0.881640073,43,0,0.028794241,5000,4,0,0,1,5
124517,0,0,58,0,0.208159275,11250,5,0,1,0,0
124518,0,0.874284762,69,0,0.661547912,3255,8,0,2,1,0
124519,0,0.027624686,60,0,0.280283998,9154,11,0,1,0,1
124520,1,0.083967661,62,0,0.258471017,3570,15,1,1,0,1
124521,0,0.9999999,61,0,0.16125,1599,1,0,0,0,1
124522,0,0.720249045,37,0,0.608956854,1830,18,0,0,0,3
124523,0,0,52,0,0.143947655,2750,6,1,1,0,0
124524,0,0.433919202,58,0,0.288847627,8616,4,0,1,0,2
124525,0,1.009103119,52,0,202,NA,1,0,0,0,1
124526,0,0.43183553,40,0,477,NA,11,0,0,1,0
124527,0,0.823920266,57,0,0.006357856,1100,2,0,0,0,0
124528,0,0.179763842,49,0,0.30924893,7708,22,0,1,1,1
124529,0,0.043145516,47,0,164,NA,8,0,0,0,1
124530,0,0.101002765,37,0,0.092896903,30000,7,0,1,0,3
124531,0,0,27,0,0.009035173,3098,1,0,0,0,0
124532,0,0,33,0,0.162894042,7200,9,0,1,0,3
124533,0,0.952227323,35,2,0.234442338,5800,13,1,0,0,0
124534,0,13930,45,0,4902,NA,4,0,2,0,0
124535,0,0.314842124,34,4,0.661011815,3300,6,0,1,0,5
124536,0,0.121369511,64,0,0.138699464,8211,6,0,1,0,0
124537,0,0.019829235,50,0,0.179537522,4583,8,0,1,0,1
124538,0,0.356007971,43,0,0.190098768,8200,10,0,0,0,3
124539,0,0,53,0,0.956521739,3334,12,0,2,0,1
124540,0,0.315578074,46,0,0.413468071,11775,12,0,1,0,4
124541,0,0.938200217,36,0,0.237511413,7666,9,0,2,0,3
124542,0,0.9999999,27,0,0.049416991,1800,4,0,0,0,1
124543,0,0.252318952,58,0,0.508832352,9000,19,0,2,0,4
124544,0,0.204625119,58,0,0.182761676,7900,15,0,1,0,0
124545,0,0.140256269,57,1,0.661509315,6333,25,0,5,0,0
124546,0,0.227262458,59,1,0.715138593,7034,34,0,2,0,1
124547,0,0.177496421,44,0,0.286095187,7500,8,0,2,0,2
124548,0,0.873780195,37,1,0.610526316,4274,11,0,2,2,2
124549,0,0.085853255,63,0,0.044243252,5853,13,0,0,0,0
124550,0,0.466524249,31,1,0.173913043,2000,3,0,0,0,0
124551,0,0.088182764,60,0,0.339247599,7495,15,0,1,0,0
124552,0,0.148455061,63,0,0.303962153,13527,9,0,2,0,1
124553,0,0.073216431,54,0,0.243092141,9300,8,0,1,0,1
124554,0,0.03633093,59,0,0.384020212,6332,10,0,1,0,0
124555,0,0.9999999,53,0,0.066977674,3000,2,0,0,0,3
124556,0,0.084760352,46,0,0.184974815,9330,7,0,1,0,2
124557,0,0.000698778,37,0,0,6439,4,0,0,0,0
124558,0,0.9999999,66,0,0.057051453,3750,1,0,0,0,1
124559,0,0,32,0,0.529134533,2333,5,0,0,1,0
124560,0,0,44,0,0.274787535,6000,6,0,3,0,0
124561,0,0.549776335,43,0,0.477002706,8500,7,0,2,0,2
124562,0,0.031399215,61,0,38,NA,2,0,0,0,0
124563,0,0.195400383,33,0,1106,NA,10,0,0,0,2
124564,0,0.273356355,48,0,0.232721818,8666,6,0,1,0,1
124565,0,0.532857467,57,0,0.544568823,4823,6,0,2,0,1
124566,0,0.127334615,33,0,0.299985001,6666,9,0,1,0,2
124567,0,0.08967093,64,0,0.105983695,6500,6,0,0,0,0
124568,0,0.026814119,24,0,0.001528585,3270,3,0,0,0,0
124569,0,0.104260414,49,0,3508,NA,4,0,1,0,0
124570,0,0.255353113,38,0,0.328534293,5000,11,0,1,0,1
124571,0,0.287165063,48,0,6636,NA,10,0,3,0,0
124572,1,0.998901099,27,1,0.272680677,1950,2,1,0,0,0
124573,0,0.022943774,59,0,1013,NA,10,0,1,0,0
124574,0,0,58,0,704,NA,9,0,0,0,2
124575,0,0.9999999,42,0,2.189762797,800,7,0,2,0,1
124576,0,0.135277914,39,0,1687,NA,6,0,1,0,0
124577,0,0.9999999,25,1,0.170914543,2000,1,0,0,1,2
124578,0,0.058702332,51,0,0.824369348,2100,8,0,1,0,2
124579,0,0.62678551,37,1,0.941223511,2500,3,0,1,0,0
124580,0,0.040731976,45,0,1.161508428,10500,9,0,3,0,1
124581,0,0.014008669,55,0,0.080268212,15360,5,0,1,0,1
124582,0,0.021699876,56,0,0.300169983,10000,12,0,1,0,3
124583,0,0.005332978,89,0,2,NA,1,0,0,0,0
124584,1,0.143025381,35,0,1.292338458,8000,10,0,5,0,0
124585,1,0.115861779,31,0,1594,NA,6,0,1,0,2
124586,0,0.000599983,37,0,0.502399774,7083,7,0,2,0,1
124587,0,0,68,0,0,NA,4,0,0,0,0
124588,0,0.763788075,61,0,0.343767625,14183,13,0,2,0,1
124589,0,0.027320525,71,0,0.008005153,10867,7,0,1,0,0
124590,0,0.031799091,83,0,0.009272267,3558,5,0,0,0,0
124591,0,0.006471318,81,0,0.078820197,6000,6,0,0,0,0
124592,0,0.812413429,37,2,0.372853446,4250,6,0,0,0,4
124593,0,0.461383726,53,0,3465,NA,8,0,1,0,1
124594,0,0.00959904,62,0,0.222524396,6250,6,0,1,0,2
124595,0,0.320776891,52,0,0.310669333,8500,7,0,1,0,0
124596,0,0.055996889,70,0,51,NA,2,0,0,0,0
124597,0,0.9999999,35,0,0.298868256,9100,5,0,2,0,2
124598,0,0.047277092,84,0,0.012907609,10303,9,0,0,0,0
124599,0,0.138739907,61,0,0.601349831,4444,10,0,2,0,0
124600,0,0.024839556,65,0,337,NA,6,0,0,0,0
124601,0,0.195844105,42,0,0.027091474,65001,9,0,2,0,2
124602,0,0.192347284,55,0,2579,NA,11,0,2,0,2
124603,0,0.34911599,41,0,0.146668369,7833,14,0,0,0,2
124604,0,0.210584855,57,1,0.291641245,9833,20,0,2,1,2
124605,0,0.001220448,72,0,925,NA,5,0,1,0,0
124606,1,0.9999999,37,0,0.302879671,5833,5,0,0,0,2
124607,0,0.014061424,51,0,2358,NA,6,0,2,0,0
124608,0,1.067197312,41,0,0.307390817,5357,8,0,1,0,2
124609,0,0.110456511,57,0,0.44379635,12000,18,0,2,0,0
124610,0,0.096523111,59,1,0.301118781,4200,9,0,1,0,1
124611,0,0.563884603,30,0,987,NA,9,0,0,0,1
124612,0,0.010552862,45,0,0.086674195,7083,25,0,1,0,1
124613,0,0.047045379,71,0,0.069437138,1900,8,0,0,0,0
124614,0,0.418665329,53,0,0.388021825,7880,15,0,1,0,0
124615,0,0.105344733,64,0,0.007096011,9300,2,0,0,0,1
124616,0,0,56,2,0.382423515,3333,6,0,1,0,2
124617,0,0.082566235,55,0,2611,NA,7,0,2,0,0
124618,0,0.01843318,69,0,0.005588327,3220,3,0,0,0,1
124619,0,0.043413458,70,0,0.085217659,6500,10,0,0,0,0
124620,0,0.291579775,49,0,643,NA,7,0,0,0,NA
124621,0,0.064576202,77,0,0.629434954,1521,17,0,1,0,0
124622,0,0.673213507,31,0,0.387810037,5200,5,0,1,0,2
124623,1,0.15115407,39,0,0.332695985,4706,7,0,0,0,0
124624,0,0.340144366,64,0,1859,NA,15,0,1,0,0
124625,0,0.853409773,32,0,0.458362738,2833,3,0,1,0,0
124626,0,0.055574251,60,0,0.145750269,15800,7,0,1,0,1
124627,0,0.05706558,79,0,0.010557888,8334,6,0,0,0,0
124628,0,0.082014688,49,0,0.237831107,8833,14,0,2,0,1
124629,0,0.238847078,65,0,0.275171982,6395,9,0,1,0,0
124630,0,1917,66,0,0.076786769,5078,7,0,0,0,0
124631,0,0.106854794,44,1,0.249791701,6000,11,0,0,0,4
124632,1,0.9999999,28,0,0.262226362,2146,1,1,0,0,2
124633,0,0.134789854,39,0,0.263976002,7333,9,0,1,0,0
124634,0,0.027168957,32,0,0.2443399,3400,9,0,0,0,0
124635,0,0.567445438,57,0,932,NA,4,0,1,0,0
124636,0,0.03601037,43,0,0.002556912,428250,13,0,1,0,1
124637,0,0.047919391,42,0,0.049700086,3500,4,0,0,0,3
124638,0,0.898014569,55,0,0.495250792,6000,5,0,2,0,0
124639,0,0.239449744,54,0,0.281870313,4533,14,0,0,0,0
124640,0,0.618256683,74,0,0.956404321,5183,13,0,3,0,0
124641,0,0.486753745,36,0,0.738037553,3301,13,0,1,0,1
124642,0,0.319283132,60,0,0.120952735,5373,8,0,0,0,0
124643,0,0,57,1,1.259017818,2300,12,0,2,1,0
124644,0,0.439646552,63,0,4466,NA,6,0,2,0,0
